source,raw_text,clean_text,tokens,token_len,lang
youtube,Bã ăn như vầy virus nào xâm nhập đc bã =))))),bã ăn như_vầy virus nào xâm_nhập được bã,"['bã', 'ăn', 'như_vầy', 'virus', 'nào', 'xâm_nhập', 'được', 'bã']",8,vi
youtube,Clip ăn uống của chị cái nào cũng nhiều và nhiều ý  xem mà thèm quá đi.,clip ăn_uống của chị cái nào cũng nhiều và nhiều ý xem mà thèm quá đi,"['clip', 'ăn_uống', 'của', 'chị', 'cái', 'nào', 'cũng', 'nhiều', 'và', 'nhiều', 'ý', 'xem', 'mà', 'thèm', 'quá', 'đi']",16,vi
youtube,Cháu theo dõi cô từ lúc cô mới có 10k sub và bh đc 3tr rồi,cháu theo_dõi cô từ lúc cô mới có sub và bh được tr rồi,"['cháu', 'theo_dõi', 'cô', 'từ', 'lúc', 'cô', 'mới', 'có', 'sub', 'và', 'bh', 'được', 'tr', 'rồi']",14,vi
youtube,mồm bé sa phồng lên <br>tội quá,mồm bé sa_phồng lên tội quá,"['mồm', 'bé', 'sa_phồng', 'lên', 'tội', 'quá']",6,vi
youtube,Nghe na ná tiếg trug,nghe na_ná tiếg trug,"['nghe', 'na_ná', 'tiếg', 'trug']",4,vi
youtube,"<a href=""https://www.youtube.com/watch?v=p8KWdCzUHZM&amp;t=1123"">18:43</a> <br>Bà Quỳnh said: chòiiiiii!!! Lỗ đít nhaaa mng 😂😂",bà quỳnh said chòii lỗ đít_nhaa mọi người,"['bà', 'quỳnh', 'said', 'chòii', 'lỗ', 'đít_nhaa', 'mọi', 'người']",8,vi
youtube,Lp,lp,['lp'],1,vi
youtube,Rip cua hoàng đế,rip cua_hoàng_đế,"['rip', 'cua_hoàng_đế']",2,vi
youtube,em them qua di,em them qua di,"['em', 'them', 'qua', 'di']",4,vi
youtube,"nhìn ngon thì ngon thiệt, nhưng thấy mấy món đó lạnh tanh lạnh lạnh ngắt hết rồi, ăn nóng mới đã chị ơi!",nhìn ngon thì ngon_thiệt nhưng thấy mấy món đó lạnh_tanh lạnh lạnh_ngắt hết rồi ăn_nóng mới đã chị,"['nhìn', 'ngon', 'thì', 'ngon_thiệt', 'nhưng', 'thấy', 'mấy', 'món', 'đó', 'lạnh_tanh', 'lạnh', 'lạnh_ngắt', 'hết', 'rồi', 'ăn_nóng', 'mới', 'đã', 'chị']",18,vi
youtube,2 mẹ con đáng yêu quá ạ,mẹ_con đáng yêu quá,"['mẹ_con', 'đáng', 'yêu', 'quá']",4,vi
youtube,nhìn ngon quá chị :)))),nhìn ngon quá chị,"['nhìn', 'ngon', 'quá', 'chị']",4,vi
youtube,Bận quá không qua nhật được,bận quá không qua nhật được,"['bận', 'quá', 'không', 'qua', 'nhật', 'được']",6,vi
youtube,Quỳnh và sa và ông sả Quỳnh bao nhiêu 😄😄😄🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,quỳnh và sa và ông sả_quỳnh bao_nhiêu,"['quỳnh', 'và', 'sa', 'và', 'ông', 'sả_quỳnh', 'bao_nhiêu']",7,vi
youtube,3tr người thì được bao nhiêu tiền mọi người.,tr người thì được bao_nhiêu tiền mọi người,"['tr', 'người', 'thì', 'được', 'bao_nhiêu', 'tiền', 'mọi', 'người']",8,vi
youtube,"Quỳnh+ba sa =100,2",quỳnh ba sa,"['quỳnh', 'ba', 'sa']",3,vi
youtube,Nhìn thèm quá đi !!! 🤤🤤🤤🤤🤤🤤,nhìn thèm quá đi,"['nhìn', 'thèm', 'quá', 'đi']",4,vi
youtube,Trời ơi nhìn mà muốn chảy nước rãi 🤤,trời nhìn mà muốn chảy nước_rãi,"['trời', 'nhìn', 'mà', 'muốn', 'chảy', 'nước_rãi']",6,vi
youtube,Sạch sẽ không như bà tan làm ở sân ruồi bay đen xì. Mà vẫn tr view khó hiểu,sạch_sẽ không như bà tan làm ở sân ruồi bay đen_xì mà vẫn triệu view khó hiểu,"['sạch_sẽ', 'không', 'như', 'bà', 'tan', 'làm', 'ở', 'sân', 'ruồi', 'bay', 'đen_xì', 'mà', 'vẫn', 'triệu', 'view', 'khó', 'hiểu']",17,vi
youtube,"Sức ăn khoẻ thiệt , nể bã luôn 🙃",sức ăn_khỏe thiệt_nể bã luôn,"['sức', 'ăn_khỏe', 'thiệt_nể', 'bã', 'luôn']",5,vi
youtube,"Công nhận. Ăn như thế mà có 58kg tính cả mỡ thừa sau sinh là quá đỉnh á. Mình mà ăn bằng nửa chị ý, còn 2x, chưa sinh đẻ gì đã chắc chắn lên trên 60kg rồi.",công_nhận ăn như thế mà có kg tính cả mỡ thừa sau sinh là quá đỉnh á mình mà ăn bằng nửa chị ý còn chưa sinh_đẻ gì đã chắc_chắn lên trên kg rồi,"['công_nhận', 'ăn', 'như', 'thế', 'mà', 'có', 'kg', 'tính', 'cả', 'mỡ', 'thừa', 'sau', 'sinh', 'là', 'quá', 'đỉnh', 'á', 'mình', 'mà', 'ăn', 'bằng', 'nửa', 'chị', 'ý', 'còn', 'chưa', 'sinh_đẻ', 'gì', 'đã', 'chắc_chắn', 'lên', 'trên', 'kg', 'rồi']",34,vi
youtube,hello♥️♥️♥️♥️♥️,hello,['hello'],1,vi
youtube,Chúc chị nhiều sức khỏe nhé,chúc chị nhiều sức khỏe,"['chúc', 'chị', 'nhiều', 'sức', 'khỏe']",5,vi
youtube,"Bung. dau ma chua het vay quynh, chac high cholesterol mut chi wa&#39;",bung dau ma chua het vay quynh chac high cholesterol mut chi quá,"['bung', 'dau', 'ma', 'chua', 'het', 'vay', 'quynh', 'chac', 'high', 'cholesterol', 'mut', 'chi', 'quá']",13,vi
youtube,Ước gì được ăn một lần như vậy 🤣🤣,ước gì được ăn một lần như_vậy,"['ước', 'gì', 'được', 'ăn', 'một', 'lần', 'như_vậy']",7,vi
youtube,Nhìn pả ăn chảy nước miếng ah 😂,nhìn pả ăn chảy nước_miếng,"['nhìn', 'pả', 'ăn', 'chảy', 'nước_miếng']",5,vi
youtube,1001châu,châu,['châu'],1,vi
youtube,"nhìn chị sơ chế hải sản mà mê luôn. sạch , đẹp , ngon ❤️",nhìn chị sơ_chế hải_sản mà mê luôn sạch đẹp ngon,"['nhìn', 'chị', 'sơ_chế', 'hải_sản', 'mà', 'mê', 'luôn', 'sạch', 'đẹp', 'ngon']",10,vi
youtube,Chỗ của c Hải Sản nhìn thích qua. Cai gi cung ngon ba hấp dan.,chỗ của hải_sản nhìn thích qua cai gi cung ngon ba hấp_dan,"['chỗ', 'của', 'hải_sản', 'nhìn', 'thích', 'qua', 'cai', 'gi', 'cung', 'ngon', 'ba', 'hấp_dan']",12,vi
youtube,Mỗi lần coi là phải có thao hứng nước miếng,mỗi lần coi là phải có thao_hứng nước miếng,"['mỗi', 'lần', 'coi', 'là', 'phải', 'có', 'thao_hứng', 'nước', 'miếng']",9,vi
youtube,Yêu chị quá . Mọi người qu tương tác kênh với e nhé,yêu chị quá mọi người qu tương_tác kênh với em,"['yêu', 'chị', 'quá', 'mọi', 'người', 'qu', 'tương_tác', 'kênh', 'với', 'em']",10,vi
youtube,Phở Sài Gòn nha chịiiii,phở sài gòn chịii,"['phở', 'sài', 'gòn', 'chịii']",4,vi
youtube,"Con theo giỏi cô từ lúc cô được 30k sub mà bây giờ cô được 3tr sub rồi, chúc cô thành công hơn nha🤩",con theo giỏi cô từ lúc cô được sub mà bây_giờ cô được tr sub rồi chúc cô thành_công hơn,"['con', 'theo', 'giỏi', 'cô', 'từ', 'lúc', 'cô', 'được', 'sub', 'mà', 'bây_giờ', 'cô', 'được', 'tr', 'sub', 'rồi', 'chúc', 'cô', 'thành_công', 'hơn']",20,vi
youtube,1 bữa ăn bằng 1 tháng lương cày sắp mặt bụng khỏe thật,bữa ăn bằng tháng lương cày sắp mặt bụng khỏe thật,"['bữa', 'ăn', 'bằng', 'tháng', 'lương', 'cày', 'sắp', 'mặt', 'bụng', 'khỏe', 'thật']",11,vi
youtube,chi quynh an hai san ko so bi guts af,chi quynh an hai san không so bi guts af,"['chi', 'quynh', 'an', 'hai', 'san', 'không', 'so', 'bi', 'guts', 'af']",10,vi
youtube,nhiều vậy ko mời ai ăn cùng sao ăn hết chị,nhiều vậy không mời ai ăn cùng sao ăn hết chị,"['nhiều', 'vậy', 'không', 'mời', 'ai', 'ăn', 'cùng', 'sao', 'ăn', 'hết', 'chị']",11,vi
youtube,Nhìn con cua thấy ngán luôn to dể sợ,nhìn con cua thấy ngán luôn to_dể sợ,"['nhìn', 'con', 'cua', 'thấy', 'ngán', 'luôn', 'to_dể', 'sợ']",8,vi
youtube,số người nhìn ăn chảy nc bọt,số người nhìn ăn_chảy nói_chuyện bọt,"['số', 'người', 'nhìn', 'ăn_chảy', 'nói_chuyện', 'bọt']",6,vi
youtube,Phai cong nhan ba chi nay an khoe thiet !!!,phai cong nhan_ba chi nay an khoe thiet,"['phai', 'cong', 'nhan_ba', 'chi', 'nay', 'an', 'khoe', 'thiet']",8,vi
youtube,nhìn cái miệng ông sa kìa haha,nhìn cái miệng ông sa_kìa haha,"['nhìn', 'cái', 'miệng', 'ông', 'sa_kìa', 'haha']",6,vi
youtube,Ok chao,ổn chao,"['ổn', 'chao']",2,vi
youtube,101kg dunng hong,kg dunng không,"['kg', 'dunng', 'không']",3,vi
youtube,Hn,hn,['hn'],1,vi
youtube,Bà hải sản ăn no luôn,bà hải_sản ăn_no luôn,"['bà', 'hải_sản', 'ăn_no', 'luôn']",4,vi
youtube,chị quỳnh ơi có dư đừng bỏ gửi về VN cho em nha,chị quỳnh có dư đừng bỏ gửi về vn cho em,"['chị', 'quỳnh', 'có', 'dư', 'đừng', 'bỏ', 'gửi', 'về', 'vn', 'cho', 'em']",11,vi
youtube,Ngon quá c ơi,ngon quá,"['ngon', 'quá']",2,vi
youtube,Ngon quá,ngon quá,"['ngon', 'quá']",2,vi
youtube,them quá chị ơi,them quá chị,"['them', 'quá', 'chị']",3,vi
youtube,chị nói e ko nghe rõ tiếng chị,chị nói em không nghe rõ tiếng chị,"['chị', 'nói', 'em', 'không', 'nghe', 'rõ', 'tiếng', 'chị']",8,vi
youtube,"Hùm ư hùm ư , ha ha chị Quình cứ nói vậy à hầu như lúc nào cũng thấy",hùm hùm chị quình cứ nói vậy hầu_như lúc_nào cũng thấy,"['hùm', 'hùm', 'chị', 'quình', 'cứ', 'nói', 'vậy', 'hầu_như', 'lúc_nào', 'cũng', 'thấy']",11,vi
youtube,Thấy con bà (tức Sa) tôi quý tôi nói này lần sau đừng sát sinh nữa nó là sinh mạng đấy nếu cô k trả hết nợ thì xuống đời con đời cháu cô nếu muốn ăn thì để ngta sơ chế hay j đừng giết như vậy nghiệp sát sinh quá nặng,thấy con bà tức_sa tôi quý tôi nói này lần sau đừng sát_sinh nữa nó là sinh_mạng đấy nếu cô không trả hết nợ thì xuống đời con đời cháu cô nếu muốn ăn thì để người ta sơ_chế hay gì đừng giết như_vậy nghiệp sát_sinh quá nặng,"['thấy', 'con', 'bà', 'tức_sa', 'tôi', 'quý', 'tôi', 'nói', 'này', 'lần', 'sau', 'đừng', 'sát_sinh', 'nữa', 'nó', 'là', 'sinh_mạng', 'đấy', 'nếu', 'cô', 'không', 'trả', 'hết', 'nợ', 'thì', 'xuống', 'đời', 'con', 'đời', 'cháu', 'cô', 'nếu', 'muốn', 'ăn', 'thì', 'để', 'người', 'ta', 'sơ_chế', 'hay', 'gì', 'đừng', 'giết', 'như_vậy', 'nghiệp', 'sát_sinh', 'quá', 'nặng']",48,vi
youtube,Ai đc ăn đâu mà biết cứ quảng cáo,ai được ăn đâu mà biết cứ quảng_cáo,"['ai', 'được', 'ăn', 'đâu', 'mà', 'biết', 'cứ', 'quảng_cáo']",8,vi
youtube,Chi ăn bớt chu mỏ lại sẽ đẹp hơn nhiều !😁,chi ăn bớt chu_mỏ lại sẽ đẹp hơn nhiều,"['chi', 'ăn', 'bớt', 'chu_mỏ', 'lại', 'sẽ', 'đẹp', 'hơn', 'nhiều']",9,vi
youtube,Chị ăn mạnh gê,chị ăn mạnh gê,"['chị', 'ăn', 'mạnh', 'gê']",4,vi
youtube,Nhìn các chú bên ấy thân thiện cô nhỉ 😉,nhìn các chú bên ấy thân_thiện cô,"['nhìn', 'các', 'chú', 'bên', 'ấy', 'thân_thiện', 'cô']",7,vi
youtube,"Mới đó vài trăm sub mà bây giờ cô đã 3m sub rồi , cháu chúc cô thành công hơn trong sự nghiệp, có đường mà cô đã chọn. Mãi yêu cô !",mới đó vài trăm sub mà bây_giờ cô đã sub rồi cháu chúc cô thành_công hơn trong sự_nghiệp có đường mà cô đã chọn mãi yêu cô,"['mới', 'đó', 'vài', 'trăm', 'sub', 'mà', 'bây_giờ', 'cô', 'đã', 'sub', 'rồi', 'cháu', 'chúc', 'cô', 'thành_công', 'hơn', 'trong', 'sự_nghiệp', 'có', 'đường', 'mà', 'cô', 'đã', 'chọn', 'mãi', 'yêu', 'cô']",27,vi
youtube,Yhjjjj,yhjj,['yhjj'],1,vi
youtube,Chị ơi làm một mâm cua hoàng đế đi chi,chị làm một mâm cua_hoàng_đế đi chi,"['chị', 'làm', 'một', 'mâm', 'cua_hoàng_đế', 'đi', 'chi']",7,vi
youtube,"bây h cô đã đc 3,57 sub",bây_giờ cô đã được sub,"['bây_giờ', 'cô', 'đã', 'được', 'sub']",5,vi
youtube,Cô có chồng rồi 🤣🤣,cô có chồng rồi,"['cô', 'có', 'chồng', 'rồi']",4,vi
youtube,Cậu nói ám ảnh chào cô chú đi sa,cậu nói ám_ảnh chào cô_chú đi sa,"['cậu', 'nói', 'ám_ảnh', 'chào', 'cô_chú', 'đi', 'sa']",7,vi
youtube,chị quỳnh mâm hải sản to quá em nhìn chị ăn mà em thèm quá chị ơi,chị quỳnh mâm hải_sản to quá em nhìn chị ăn mà em thèm quá chị,"['chị', 'quỳnh', 'mâm', 'hải_sản', 'to', 'quá', 'em', 'nhìn', 'chị', 'ăn', 'mà', 'em', 'thèm', 'quá', 'chị']",15,vi
youtube,Chị ơi chợ cá ở đâu vậy ạ,chị chợ cá ở đâu vậy,"['chị', 'chợ', 'cá', 'ở', 'đâu', 'vậy']",6,vi
youtube,101 kg,không,['không'],1,vi
youtube,Nó giả điên nó khiên đầu máy😂😂😂,nó giả_điên nó khiên đầu_máy,"['nó', 'giả_điên', 'nó', 'khiên', 'đầu_máy']",5,vi
youtube,Con chế biến hải sản giỏi quá!,con chế_biến hải_sản giỏi quá,"['con', 'chế_biến', 'hải_sản', 'giỏi', 'quá']",5,vi
youtube,Ai làm hàng xóm bã chắc cũng đc hưởng ké rồi.,ai làm hàng_xóm bã chắc cũng được hưởng ké rồi,"['ai', 'làm', 'hàng_xóm', 'bã', 'chắc', 'cũng', 'được', 'hưởng', 'ké', 'rồi']",10,vi
youtube,Ừa ưa hơi bị nhiều ha,ừa ưa hơi bị nhiều,"['ừa', 'ưa', 'hơi', 'bị', 'nhiều']",5,vi
youtube,Ngon quá like1 👎👎👎👎,ngon quá like1,"['ngon', 'quá', 'like1']",3,vi
youtube,Ai ăn hết ??,ai ăn hết,"['ai', 'ăn', 'hết']",3,vi
youtube,Sau này Sa lớn lên mới tiếc . Khi nhỏ mẹ đưa biết bao nhiêu là sơn hào hải vị mà không chịu ăn 😁,sau_này sa lớn lên mới tiếc khi nhỏ mẹ đưa biết_bao_nhiêu là sơn_hào hải_vị mà không chịu ăn,"['sau_này', 'sa', 'lớn', 'lên', 'mới', 'tiếc', 'khi', 'nhỏ', 'mẹ', 'đưa', 'biết_bao_nhiêu', 'là', 'sơn_hào', 'hải_vị', 'mà', 'không', 'chịu', 'ăn']",18,vi
youtube,ngon quá chị ơi,ngon quá chị,"['ngon', 'quá', 'chị']",3,vi
youtube,Ting Cong LA nhiêu tiên chi,ting cong là nhiêu_tiên chi,"['ting', 'cong', 'là', 'nhiêu_tiên', 'chi']",5,vi
youtube,có ai xem mà sợ cái chân con cua va phải mặt bé sa như tui hăm chời,có ai xem mà sợ cái chân con cua_va phải mặt bé sa như tui hăm_chời,"['có', 'ai', 'xem', 'mà', 'sợ', 'cái', 'chân', 'con', 'cua_va', 'phải', 'mặt', 'bé', 'sa', 'như', 'tui', 'hăm_chời']",16,vi
youtube,cô ăn mãi chả béo nhỉ chúc cô đạt 4tr sub nha mlem mlem,cô ăn mãi chả_béo chúc cô đạt tr sub mlem mlem,"['cô', 'ăn', 'mãi', 'chả_béo', 'chúc', 'cô', 'đạt', 'tr', 'sub', 'mlem', 'mlem']",11,vi
youtube,Coi cái này y như coi giải phẫu z đó,coi cái này y_như coi giải_phẫu vậy đó,"['coi', 'cái', 'này', 'y_như', 'coi', 'giải_phẫu', 'vậy', 'đó']",8,vi
youtube,Xem chảy nước miếng,xem chảy nước miếng,"['xem', 'chảy', 'nước', 'miếng']",4,vi
youtube,Xem mà thèm chảy nước miếng😋,xem mà thèm chảy nước miếng,"['xem', 'mà', 'thèm', 'chảy', 'nước', 'miếng']",6,vi
youtube,10c1,c1,['c1'],1,vi
youtube,Tổng số kí là 99 kg,tổng_số kí là không,"['tổng_số', 'kí', 'là', 'không']",4,vi
youtube,An nhu heo nhi,an nhu_heo nhi,"['an', 'nhu_heo', 'nhi']",3,vi
youtube,Bà Quỳnh không ăn hết chắc chắn cho HÀNG XÓM luôn :((,bà quỳnh không ăn hết chắc_chắn cho hàng_xóm luôn,"['bà', 'quỳnh', 'không', 'ăn', 'hết', 'chắc_chắn', 'cho', 'hàng_xóm', 'luôn']",9,vi
youtube,"hay ;a,",hay anh,"['hay', 'anh']",2,vi
youtube,Hello 2 mẹ con dễ thương . Món ăn toàn đồ cao lương mĩ vị k à nha. Chúc 2 mẹ con ngáy càng thành công hơn nhé. 😜👍<br>500 A E giao lưu cùng nhau phát triển kênh nhé. Uy tín chất lượng nè😜🤝,hello mẹ_con dễ_thương món ăn toàn_đồ cao lương mĩ_vị không à_nha chúc mẹ_con ngáy càng thành_công hơn anh_em giao_lưu cùng nhau phát_triển kênh uy_tín chất_lượng,"['hello', 'mẹ_con', 'dễ_thương', 'món', 'ăn', 'toàn_đồ', 'cao', 'lương', 'mĩ_vị', 'không', 'à_nha', 'chúc', 'mẹ_con', 'ngáy', 'càng', 'thành_công', 'hơn', 'anh_em', 'giao_lưu', 'cùng', 'nhau', 'phát_triển', 'kênh', 'uy_tín', 'chất_lượng']",25,vi
youtube,"Chị làm hải sản ngon quá ,mãi ủng hộ kênh cj😍😘",chị làm hải_sản ngon quá mãi ủng_hộ kênh cj,"['chị', 'làm', 'hải_sản', 'ngon', 'quá', 'mãi', 'ủng_hộ', 'kênh', 'cj']",9,vi
youtube,Ngoan qua,ngoan qua,"['ngoan', 'qua']",2,vi
youtube,Cô ơi sao con thấy cô nói tiếng Nhật ít quá à bữa nào cô đăng video nói tiếng Nhật đi cô,cô sao con thấy cô nói tiếng nhật ít quá bữa nào cô đăng_video nói tiếng nhật đi cô,"['cô', 'sao', 'con', 'thấy', 'cô', 'nói', 'tiếng', 'nhật', 'ít', 'quá', 'bữa', 'nào', 'cô', 'đăng_video', 'nói', 'tiếng', 'nhật', 'đi', 'cô']",19,vi
youtube,Quỳnh quảng cáo là mình k thik xem nữa rồi. DH qcao kinh quá,quỳnh quảng_cáo là mình không thích xem nữa rồi dh qcao kinh quá,"['quỳnh', 'quảng_cáo', 'là', 'mình', 'không', 'thích', 'xem', 'nữa', 'rồi', 'dh', 'qcao', 'kinh', 'quá']",13,vi
youtube,Nhìn cô Quỳnh ăn mà con muốn chải nước miếng 😋😋😋😋😋😋😋😋😋😋😋😋😋,nhìn cô quỳnh_ăn mà con muốn chải nước miếng,"['nhìn', 'cô', 'quỳnh_ăn', 'mà', 'con', 'muốn', 'chải', 'nước', 'miếng']",9,vi
youtube,"100,5 ký",ký,['ký'],1,vi
youtube,Hôm nay bé sa bt nói ta ta nha,hôm_nay bé sa bình_thường nói ta ta,"['hôm_nay', 'bé', 'sa', 'bình_thường', 'nói', 'ta', 'ta']",7,vi
youtube,Nuốt nước bọt liên tục,nuốt nước_bọt liên_tục,"['nuốt', 'nước_bọt', 'liên_tục']",3,vi
youtube,Bà quỳnh ăn thùng uống vại luôn :)),bà quỳnh ăn_thùng uống vại luôn,"['bà', 'quỳnh', 'ăn_thùng', 'uống', 'vại', 'luôn']",6,vi
youtube,"<a href=""https://www.youtube.com/watch?v=p8KWdCzUHZM&amp;t=1851"">30:51</a> cái chén bắt đầu di chuyển :)))",cái chén bắt_đầu di_chuyển,"['cái', 'chén', 'bắt_đầu', 'di_chuyển']",4,vi
youtube,Chịu ko nổi 🤧🤧,chịu không nổi,"['chịu', 'không', 'nổi']",3,vi
youtube,"<a href=""https://www.youtube.com/watch?v=p8KWdCzUHZM&amp;t=1570"">26:10</a> Sa bị dính socola",sa bị dính socola,"['sa', 'bị', 'dính', 'socola']",4,vi
youtube,Nhìn cái con dài dài tởm thật,nhìn cái con dài_dài tởm thật,"['nhìn', 'cái', 'con', 'dài_dài', 'tởm', 'thật']",6,vi
youtube,Bà Quỳnh bả đổ muối tiêu ra mà bả ko ăn.,bà quỳnh_bả đổ muối tiêu ra mà bả không ăn,"['bà', 'quỳnh_bả', 'đổ', 'muối', 'tiêu', 'ra', 'mà', 'bả', 'không', 'ăn']",10,vi
youtube,"Troi, an co het ko mà làm nhièu do an phi vay ? Minh là fan cua Quynh, nhung ko hieu là làm sao an hét cho này duoc, chi co&#39; vu&#39;t di. Video nào cung làm thua do an nhung ko an hét.",troi an_co het không mà làm nhièu do an_phi vay minh là fan cua quynh nhung không hieu là làm_sao an_hét cho này duoc chi co_vu tôi di video nào cung làm thua do an_nhung không an_hét,"['troi', 'an_co', 'het', 'không', 'mà', 'làm', 'nhièu', 'do', 'an_phi', 'vay', 'minh', 'là', 'fan', 'cua', 'quynh', 'nhung', 'không', 'hieu', 'là', 'làm_sao', 'an_hét', 'cho', 'này', 'duoc', 'chi', 'co_vu', 'tôi', 'di', 'video', 'nào', 'cung', 'làm', 'thua', 'do', 'an_nhung', 'không', 'an_hét']",37,vi
youtube,K ăn hết có thể bỏ tủ để ăn dần được bạn ơi,không ăn hết có_thể bỏ tủ để ăn dần được bạn,"['không', 'ăn', 'hết', 'có_thể', 'bỏ', 'tủ', 'để', 'ăn', 'dần', 'được', 'bạn']",11,vi
youtube,Chị ơi e muốn hỏi là sau mỗi lần quay đồ ăn dư như vậy sẽ như thế nào ạ,chị em muốn hỏi là sau mỗi lần quay đồ ăn_dư như_vậy sẽ như_thế_nào,"['chị', 'em', 'muốn', 'hỏi', 'là', 'sau', 'mỗi', 'lần', 'quay', 'đồ', 'ăn_dư', 'như_vậy', 'sẽ', 'như_thế_nào']",14,vi
